YearAndSession,BillNumber,Title,Synopsis,bill_summary,programmatic,program_start_year,program_end_year,funding,responsible_party,stakeholders,innovative_summary,innovative_score,child_poverty_direct_summary,child_poverty_direct_score
2025 Regular Session,HB0717,"Natural Resources - Public Lands - Acquisition, Staffing, Operations, and Funding",Altering provisions of law regarding the acquisition of real property by the Department of Natural Resources; establishing a Land and Property Management Program in the Department to process certain  transactions; authorizing the Department and the Natural Resources Police to establish affiliated foundations; authorizing the Governor to transfer certain Program Open Space funds to the Department under certain circumstances; altering and repealing certain provisions of law regarding the use of Program Open Space local funding; etc.,"The bill establishes a Land and Property Management Program within the Maryland Department of Natural Resources, creates affiliated foundations to support land management and public access projects, and modifies funding and acquisition rules for public lands and open space.",True,2025,2030,0.0,Maryland Department of Natural Resources,"Public land users, conservation groups, local governments, and residents benefiting from public lands and open space programs.","The bill introduces the creation of affiliated foundations to partner with the Department and employs a new Land and Property Management Program to streamline real property transactions, which is a relatively innovative approach to land management.",7,"The program has the potential to improve access to natural spaces and recreational areas, which can benefit children and families, but its direct impact on child poverty is moderate.",5
2025 Regular Session,HB0718,Maryland Health Insurance Coverage Protection Commission - Established,"Establishing the Maryland Health Insurance Coverage Protection Commission to monitor and assess the impact of potential and actual federal changes to specified health care programs and to provide recommendations for State and local action to protect the access of residents of the State to affordable health coverage; and requiring the Commission to submit a report of its findings and recommendations, including any legislative proposals, to the Governor and the General Assembly by December 31 each year.","The bill establishes the Maryland Health Insurance Coverage Protection Commission to monitor and assess the impact of federal changes to health care programs like the ACA, Medicaid, and Medicare, and to recommend actions to protect residents' access to affordable health coverage.",True,2025,2029,0.0,"Maryland Department of Health, Maryland Insurance Administration, and Department of Legislative Services","Residents of Maryland, especially those at risk of losing health coverage due to federal policy changes","The program employs a dedicated commission to proactively monitor federal policy impacts and recommend state actions, which is a strategic and collaborative approach to health coverage protection.",7,The program has a high potential to directly impact child poverty by safeguarding access to health coverage for vulnerable populations.,8
2025 Regular Session,HB0719,Natural Resources - State Boat Act - Alterations,"Repealing certain advertising and public hearing requirements for proposed regulations implementing the State Boat Act; increasing certain funding thresholds for certain projects financed by the Waterway Improvement Fund; and altering the fees for manufacturer and dealer licenses, certificates of number, Maryland use stickers, and the issuance of certificates of title, transfer of title, or duplicate or corrected certificates of title.","This bill updates Maryland's State Boat Act by redefining 'personal watercraft' and 'personal flotation device', repealing certain vessel classifications and advertising requirements, increasing funding thresholds for waterway projects, adjusting licensing fees, establishing a nonmotorized vessel decal, and setting new safety requirements for children and vessel operators.",True,2025,2030,0.0,Maryland Department of Natural Resources,"Vessel owners, boaters, children, maritime safety authorities, waterway users","The bill introduces new safety regulations, fee structures, and vessel identification programs, employing modern safety standards and administrative updates.",6,"The bill's focus on safety and vessel regulation could indirectly improve safety for children, but it does not directly target child poverty.",3
2025 Regular Session,HB0720,Natural Resources - Repeal of Somers Cove Marina Commission and Improvement Fund and Alteration of Operations,"Repealing provisions of law relating to the Somers Cove Marina Commission, the Somers Cove Marina Improvement Fund, and the operation of Somers Cove Marina; requiring the Secretary to develop a master plan for the operation and improvement of services at Somers Cove Marina by October 1, 2027; requiring all revenue received by the Department from activities associated with Somers Cove Marina be deposited in the Natural Resources Property Maintenance Fund; establishing the Somers Cove Marina Advisory Commission; etc.","The bill repeals the Somers Cove Marina Commission and its Improvement Fund, transfers management responsibilities to the Department of Natural Resources, and establishes new advisory commissions and funds to oversee and operate the marina.",True,2025,2025,0.0,Department of Natural Resources,"Marina users, local government, boating community, tourism industry, and residents of Somerset County and Crisfield","The bill introduces a new management structure for the marina, including advisory commissions and a dedicated maintenance fund, employing modern governance and financial management approaches.",6,The program has limited direct impact on child poverty but may indirectly benefit local economic development and community well-being.,3
2025 Regular Session,HB0722,Maryland Department of Health - Report on Oversight of Substance Use Disorder Treatment Programs and Recovery Residences,"Requiring the Maryland Department of Health to submit reports on or before December 1, 2025, and December 1, 2026, to the Senate Finance Committee, the Senate Budget and Taxation Committee, the House Health and Government Operations Committee, and the House Appropriations Committee on the oversight of substance use disorder treatment programs and recovery residences.","The bill requires the Maryland Department of Health to submit reports in 2025 and 2026 on the oversight and regulation of substance use disorder treatment programs and recovery residences, including improvements and measures to prevent adverse events.",False,2025,2026,0.0,Maryland Department of Health,Individuals undergoing substance use disorder treatment and recovery residences in Maryland,"The bill mainly focuses on oversight, regulation, and reporting improvements, rather than introducing new technologies or approaches.",3,The bill does not directly address child poverty but may indirectly impact families affected by substance use disorders.,2
2025 Regular Session,HB0723,Health Occupations - Authorization to Practice for Former Federal Employees and Dental Applicants Licensed or Certified in Another State,"Requiring the State Board of Dental Examiners to issue a license or certification to certain applicants licensed or certified by another state within 15 business days after receiving the completed application; requiring the Maryland Department of Health to develop a plan for a temporary or permanent authorization to practice a health occupation in the State for certain individuals who left employment with a federal agency after January 20, 2025; requiring the Department to submit the plan by October 1, 2025 to certain committees; etc.","The bill streamlines licensing for dental professionals licensed in other states, establishes certification procedures for dental radiation technologists, and requires the Maryland Department of Health to develop a plan for temporary or permanent health occupation practice authorization for individuals who left federal employment after January 20, 2025.",True,2025,2025,0.0,Maryland Department of Health,"Dental professionals, dental radiation technologists, health care workers, federal employees leaving federal employment","The bill introduces a streamlined licensing process for out-of-state licensed dental professionals and a plan for health occupation practice authorization for federal employees, employing cross-state recognition and federal employment considerations.",7,The bill has moderate potential to impact child poverty by improving access to dental and health services through streamlined licensing and practice authorization.,6
2025 Regular Session,HB0728,Opioid Restitution Fund - Authorized Uses,"Altering the allowable uses of the Opioid Restitution Fund to provide funds for the operating expenses and personnel costs for investigations, enforcement actions, and other activities conducted by the Opioids Enforcement Unit within the Office of the Attorney General that are related to the recovery of funds from opioid-related judgments or settlements; and requiring, beginning October 1, 2025, the Office of the Attorney General to report annually to the General Assembly on the status of activity of the Opioids Enforcement Unit.","This bill alters the uses of the Maryland Opioid Restitution Fund to include funding for investigations, enforcement, and activities by the Opioids Enforcement Unit within the Office of the Attorney General related to recovering funds from opioid-related judgments and settlements.",True,2025,2029,0.0,Office of the Attorney General,"Individuals affected by opioid use disorder, law enforcement, public health agencies, and community organizations involved in substance use prevention and recovery","The bill introduces a dedicated enforcement unit within the Attorney General's Office to recover funds from opioid settlements, integrating enforcement activities with the broader opioid response efforts.",7,"The bill has potential to reduce child poverty indirectly by supporting substance use disorder treatment and recovery, which can improve family stability and economic conditions.",6
2025 Regular Session,HB0729,Public Health - Use of Opioid Restitution Fund and Training Under the Overdose Response Program,"Altering the training that the Maryland Department of Health is authorized to provide under the Overdose Response Program to include emphasis on the restoration of breathing, avoiding withdrawal, and compassionate postoverdose support and care; clarifying that the use of the Opioid Restitution Fund is subject to certain restrictions; and altering the authorized uses of the Opioid Restitution Fund so as to include the addressing of racial disparities in access to prevention, harm reduction, treatment, and recovery support services.","This bill modifies the use of the Maryland Opioid Restitution Fund and the Overdose Response Program, including clarifying restrictions on fund use and expanding authorized activities for opioid overdose education, treatment, and harm reduction.",True,2025,9999,0.0,Maryland Department of Health,"Individuals at risk of opioid overdose, substance use disorder treatment providers, community organizations, and the general public","The bill emphasizes addressing racial and socioeconomic disparities and supports evidence-informed pilot programs, integrating equity and emerging evidence into opioid response efforts.",7,"The bill has potential to reduce child poverty by supporting substance use disorder treatment and harm reduction, which can improve family stability and health outcomes.",6
2025 Regular Session,HB0731,Wildlife - Protections and Highway Crossings,"Establishing the Maryland Connectivity Coalition to foster collaboration among State and federal agencies, nongovernmental organizations, and other stakeholders for the purpose of protecting endangered wildlife from habitat fragmentation; requiring the State Highway Administration to have final decision-making authority regarding decisions related to placement, funding, or design of wildlife crossings; etc.",The bill establishes the Maryland Connectivity Coalition and the Wildlife Connectivity Fund to promote wildlife habitat connectivity and reduce vehicle-wildlife collisions through projects like wildlife crossings. It also requires the inclusion of wildlife connectivity considerations in transportation and land use planning.,True,2025,0,0.0,Department of Natural Resources and Maryland State Highway Administration,"Wildlife, motorists, local governments, environmental organizations, and the general public","The bill employs a collaborative approach involving multiple agencies and stakeholders, and develops a dedicated website and performance metrics for wildlife connectivity projects, which is a relatively innovative approach in government programs.",7,"The program has limited direct impact on child poverty, focusing mainly on wildlife and transportation infrastructure.",2
2025 Regular Session,HB0738,Department of Information Technology - Major Information Technology Development Projects - Oversight,"Providing that a unit of State government may not purchase, lease, contract for, or rent an information technology service or product unless consistent with the master plan, as determined by the Secretary of Information Technology; providing that the Secretary is responsible for overseeing the implementation of major information technology projects in the State; establishing the Maryland Office of Digital Experience in the Department to provide oversight, leadership, and strategic modernization for major technology projects; etc.","This bill establishes the Maryland Office of Digital Experience to oversee, modernize, and improve major information technology projects within the Maryland state government. It creates new standards, reporting requirements, and oversight mechanisms for IT projects, and sets up a Digital Service Unit to enhance digital services for residents.",True,2025,2026,4300000.0,Maryland Office of Digital Experience and Department of Information Technology,State government agencies and residents of Maryland who use digital government services,"The bill introduces a comprehensive, technology-driven approach to modernize government IT projects, including the use of a new Office, digital service units, and public dashboards for project transparency, employing innovative project oversight and digital service strategies.",8,"The bill has high potential to improve access to government services through digital modernization, which can reduce barriers for low-income and underserved populations.",7
2025 Regular Session,HB0744,"Motor Vehicles - Reckless, Negligent, and Aggressive Driving (Sergeant Patrick Kepp Act)","Altering the penalties and points assessments related to the offenses of reckless, negligent, and aggressive driving; and adding certain motor vehicle offenses as elements that may contribute to charges for reckless or aggressive driving.","The bill updates Maryland's traffic laws by changing penalties and points for reckless, negligent, and aggressive driving, and adds new offenses that can contribute to charges of reckless or aggressive driving.",False,2025,2025,0.0,Maryland Department of Transportation,Motor vehicle drivers and the general public in Maryland,The bill primarily updates existing traffic laws and penalties; it does not introduce new technologies or innovative approaches.,3,"The bill has minimal direct impact on child poverty, as it mainly concerns traffic law enforcement.",2
2025 Regular Session,HB0745,State Board of Professional Counselors and Therapists - Behavior Analysts - Licensure Applications,Requiring the State Board of Professional Counselors and Therapists to issue a license to practice behavior analysis to qualified applicants within 30 days of receiving the completed application; requiring the State Board to issue a license within 50 days to an applicant who submitted an incomplete application but has presented additional information; and requiring the State Board to provide a certain e-mail notification regarding the status of an application for a license to practice behavior analysis.,"This bill requires the Maryland State Board of Professional Counselors and Therapists to issue licenses for behavior analysts within specified timeframes, provides for email notifications to applicants about their application status, and outlines criteria for license issuance and review.",True,2025,2025,0.0,Maryland State Board of Professional Counselors and Therapists,Applicants for behavior analyst licensure in Maryland,"The bill introduces a streamlined, electronic notification system to keep applicants informed about their licensing process, enhancing transparency and efficiency.",6,"The bill has limited direct impact on child poverty, as it primarily focuses on licensing procedures for behavior analysts.",2
2025 Regular Session,HB0746,Baltimore County - Alcoholic Beverages Licenses - Transfers,Authorizing the Board of License Commissioners for Baltimore County to approve the transfer of a Class B or Class D license existing on a certain date that is located in an eligible transferor district to another election district under certain circumstances; and limiting the number of license transfers that the Board may approve from an eligible transferor district.,"The bill authorizes the Baltimore County Board of License Commissioners to approve the transfer of certain Class B or D alcohol licenses between election districts under specific conditions, limits the number of such transfers, and establishes rules for assessing the economic impact of transfers.",True,2025,2028,0.0,Baltimore County Board of License Commissioners,"Alcohol license holders, local communities in Baltimore County, economic development agencies","The bill introduces a structured process for license transfers that considers economic impact and future use of property, integrating community impact assessments into licensing decisions.",6,"The program has limited direct impact on child poverty, focusing more on economic and licensing regulations.",3
2025 Regular Session,HB0749,Washington County - Public Safety - Buildings Used for Agritourism,Adding Washington County to the list of counties that exempt agricultural buildings used for agritourism from certain building performance standards and where an existing agricultural building used for agritourism is not considered a change of occupancy that requires a building permit under certain circumstances.,"The bill exempts agricultural buildings used for agritourism in Washington County from certain building standards and simplifies permit requirements, allowing existing structures to be used for agritourism without a permit under specific conditions.",True,2025,0,0.0,Maryland Department of Public Safety or local building authorities,"Farmers, agritourism operators, local communities in Washington County","The bill introduces a regulatory exemption for agritourism buildings, reducing regulatory barriers and promoting agricultural tourism.",6,"The bill has limited direct impact on child poverty, primarily affecting agricultural and tourism sectors.",3
2025 Regular Session,HB0750,Washington County - Property Tax Credit - Economic Development Projects,Altering eligibility requirements for a certain property tax credit for certain business entities that invest a certain amount in certain real property in Washington County and create a certain number of new and permanent full-time jobs in the county; and altering the amount and duration of the property tax credit.,"The bill modifies the property tax credit program in Washington County to incentivize business investments and job creation through increased eligibility requirements, larger investment thresholds, and extended tax credit durations for businesses that expand or establish new premises and create full-time jobs.",False,2025,2025,0.0,Washington County government,"Businesses investing in Washington County, new and existing employees, local government","The program employs a tiered tax credit system based on investment size, job creation, and property improvements, which is a strategic approach to economic development but not technologically innovative.",4,"The program has limited direct impact on child poverty as it primarily targets business investment and job creation, which may indirectly benefit the local economy.",3
2025 Regular Session,HB0754,Harford County - Alcoholic Beverages - Hearing Notice,Altering certain notice requirements before the Board of License Commissioners for Harford County may hold public hearings on proposed regulatory changes or license applications; and providing that the Board may publish a decision on certain license applications either in certain newspapers or on its website.,"This bill modifies notice and publication requirements for alcohol license applications and regulatory changes in Harford County, allowing notices to be published either in newspapers or on the Board's website, and updates procedures for public hearings and decisions.",False,2025,2025,0.0,Harford County Board of License Commissioners,"Alcohol license applicants, license holders, and residents of Harford County","The bill introduces the option to publish notices and decisions online instead of solely in newspapers, leveraging digital technology for transparency.",6,"The bill has minimal direct impact on child poverty, focusing mainly on administrative procedures.",2
2025 Regular Session,HB0755,Common Ownership Communities - Recreational Common Areas - Sensitive Information as Condition for Access,"Prohibiting a cooperative housing corporation, condominium association, or homeowners association from requiring certain sensitive information of certain individuals as a condition for access to a recreational common area; and defining ""sensitive information"" as an individual's Social Security card or Social Security number, Individual Taxpayer Identification Number, birth certificate, racial or ethnic origin, national origin, citizenship or immigration status,  religious or philosophical beliefs, or medical records.","This bill prohibits cooperative housing corporations, condominiums, and homeowners associations from requiring residents or their guests to provide sensitive personal information as a condition for accessing recreational common areas such as pools, playgrounds, or lounges.",True,2025,2025,0.0,Maryland Department of Housing and Community Development or relevant local agencies,"Residents of cooperative housing, condominiums, and homeowners associations, including their guests and children","The bill introduces a legal restriction on the collection of sensitive personal information for recreational access, emphasizing privacy protections in community living environments.",4,The bill has limited direct impact on child poverty but improves privacy rights for residents and families.,2
2025 Regular Session,HB0757,Professional and Volunteer Firefighter Innovative Cancer Screening Technologies Program - Funding,"Altering the amount the Governor is authorized to include in the annual budget for the Program from $500,000 to at least $1,000,000; and authorizing the Secretary to use up to 20% of Program funds to support research centers, including the University of Maryland Institute for Health Computing, in the collection, analysis, and processing of Program outcome data for the purposes of assessing, maximizing, and improving the effectiveness and clinical utility of the cancer screening funded by the Program.","This bill establishes a funding program for innovative cancer screening technologies specifically for professional and volunteer firefighters, funded through a portion of oil transfer license fees collected in Maryland.",True,2026,2030,3000000.0,Maryland Department of Health,"Firefighters, cancer research centers, and the general public in Maryland","The program employs a new approach by dedicating a portion of oil transfer fees to fund innovative cancer screening technologies for firefighters, and supports academic research centers.",7,"The program has limited direct impact on child poverty, focusing mainly on firefighter health and research funding.",2
2025 Regular Session,HB0761,Maryland Uniform Disposition of Abandoned Property Act - Revisions,Making certain virtual currency subject to the abandoned property laws in the State; establishing certain provisions to determine certain information about certain apparent owners of abandoned property; altering and establishing certain provisions pertaining to the presumption of abandonment for certain types of property; establishing certain procedures to establish the death of a certain insured or certain annuitant; altering from $100 to $50 the value at which the Comptroller is required to publish a certain notice; etc.,"This bill revises Maryland's laws on the disposition of abandoned property, including virtual currency, and updates procedures for identifying, claiming, and handling such property.",False,2025,2025,0.0,Maryland State Comptroller's Office,"Owners of abandoned property, including virtual currency holders, insurance policyholders, and the general public","The bill introduces provisions for handling virtual currency as abandoned property, including liquidation and remittance, employing digital asset management approaches.",7,"The bill has limited direct impact on child poverty, focusing mainly on legal and procedural updates for abandoned property.",3
2025 Regular Session,HB0765,Hospitals - Medical Debt Collection - Sale of Patient Debt,"Authorizing a hospital, under certain circumstances, to sell the medical debt of patients if the debt is sold to a governmental unit or an entity that is under contract with the unit or a nonprofit organization for the purpose of canceling the debt; requiring that a hospital's financial policy require the hospital to dismiss actions pending against a patient for the collection of debt that was sold and prohibit the hospital from engaging in specified collection activities; etc.","This bill regulates hospital medical debt collection practices in Maryland. It authorizes hospitals to sell certain old debt to government or nonprofit entities for debt cancellation, requires hospitals to follow specific policies on debt collection, and mandates transparency and oversight. It also limits hospitals' ability to report adverse information or take legal action against patients within certain timeframes.",True,2025,2028,0.0,Maryland Health Commission,"Patients with hospital debt, hospitals, government health agencies, nonprofit organizations","The bill introduces a new approach to managing hospital debt by allowing sale of old debt for cancellation and requiring transparency and oversight, employing technology for reporting and oversight.",7,The bill has potential to reduce child poverty by alleviating medical debt burdens on low-income families and improving access to healthcare.,7
2025 Regular Session,HB0767,"Real Property - Landlord and Tenant - Procedures for Failure to Pay Rent, Breach of Lease, and Tenant Holding Over","Requiring a landlord to provide certain notice to a tenant when a court has issued a warrant of restitution for a failure of a tenant to pay rent, a breach of lease, or a tenant holding over under certain circumstances; establishing certain procedures and requirements for the execution of a warrant for repossession; establishing that the Act does not restrict the authority of the State or a local jurisdiction to enact or enforce certain legislation; applying the Act prospectively; etc.","This bill establishes new procedures and requirements for landlords and tenants regarding eviction, repossession, and the handling of tenant personal property, including notice requirements, execution of warrants, and disposal of abandoned property.",True,2025,9999,0.0,Maryland District Courts and local law enforcement agencies,"Tenants and landlords in Maryland, especially those facing eviction or repossession","The bill introduces comprehensive reforms to eviction procedures, including detailed notice requirements, handling of tenant personal property, and protections for tenants, employing modernized legal processes.",7,"The bill has the potential to reduce child poverty by providing clearer protections for tenants, reducing abrupt evictions, and promoting stable housing.",6
2025 Regular Session,HB0774,Higher Education - Hunger-Free Campus Grant Program - Alterations,Requiring the Maryland Higher Education Commission to designate certain private institutions of higher education as hunger-free campuses; and prohibiting certain private institutions of higher education from being eligible to receive grant funding under the Hunger-Free Campus Grant Program.,"The bill establishes the Hunger–Free Campus Grant Program in Maryland, designating certain higher education campuses as hunger–free if they meet specific criteria, and providing funding and guidelines for supporting students facing food insecurity.",True,2023,2026,525000.0,Maryland Higher Education Commission,"Students at Maryland higher education institutions, especially those facing food insecurity","The program employs a comprehensive approach including designation of hunger–free campuses, student surveys, food pantries, meal-sharing programs, and data collection to address student food insecurity.",7,"The program has a high potential to directly impact child poverty by reducing food insecurity among college students, many of whom are from low-income backgrounds.",8
2025 Regular Session,HB0775,Correctional Services - Death of Incarcerated Individual - Notification,Requiring the Commissioner of Correction to notify certain elected representatives whenever an incarcerated individual dies in a Division of Correction facility; and requiring the Department of Public Safety and Correctional Services to adopt certain regulations compliant with the federal Health Insurance Portability and Accountability Act.,"This bill requires the Maryland Department of Correction to notify certain officials and representatives when an incarcerated individual dies in custody, including the cause of death, and mandates the department to adopt regulations to implement this requirement.",False,2025,2025,0.0,Department of Public Safety and Correctional Services,"Incarcerated individuals, their families, correctional staff, and government officials","The bill introduces a mandatory notification process for deaths in correctional facilities, including specific details to be shared, and requires regulation adoption to ensure compliance.",3,"The bill has limited direct impact on child poverty, focusing mainly on correctional facility procedures.",2
2025 Regular Session,HB0776,Maryland Medical Practice Act and Maryland Physician Assistants Act - Revisions,"Repealing obsolete and redundant language in, clarifying language in, and making language consistent across certain provisions of law governing the State Board of Physicians and the regulation of physicians, physician assistants, and allied health professionals; altering certain licensure requirements; altering the grounds for discipline for physicians, physician assistants, and allied health professionals; authorizing the Board to impose a civil penalty for a certain report made in bad faith; etc.","This bill updates and clarifies regulations governing physicians, physician assistants, and allied health professionals in Maryland, including licensure, disciplinary procedures, reporting requirements, and program structures across various health professions.",False,2025,9999,0.0,Maryland State Board of Physicians,"Physicians, physician assistants, allied health professionals, and the public in Maryland",The bill primarily makes regulatory updates and clarifications; it does not introduce new technologies or innovative approaches.,2,The bill's focus on professional regulation and licensing does not directly impact child poverty.,2
2025 Regular Session,HB0782,Study on Detecting Deadly Weapons in Public Middle and High Schools,"Requiring the Maryland Center for School Safety to study how best to detect deadly weapons in public middle and high schools and how best to rapidly report the detection of weapons to a law enforcement agency; requiring the Center to request any available assessment technologies evaluated under the Act; and requiring the Center to issue an interim report by December 1, 2025, and a final report on the findings of the study, in a manner that does not jeopardize school safety, by December 1, 2026, to","This bill requires the Maryland Center for School Safety to study how to detect deadly weapons in public middle and high schools and how to quickly report their detection to law enforcement. It includes evaluating current security measures, exploring new technologies like AI and metal detectors, and assessing the placement of security cameras.",True,2025,2027,0.0,Maryland Center for School Safety,"Public middle and high school students, school staff, law enforcement agencies, and school administrators",The bill promotes the use of advanced technologies such as artificial intelligence and increased security camera deployment to improve school safety and weapon detection.,7,"The program has moderate potential to impact child poverty by improving school safety, which can contribute to a more secure learning environment for all students.",6
2025 Regular Session,HB0783,Health Occupations - Implicit Bias and Structural Racism Training,"Requiring applicants for renewal of certain licenses and certain certificates issued by certain health occupation boards to attest that the applicant completed an implicit bias and structural racism training program, rather than an implicit bias training program, approved by the Cultural and Linguistic Health Care Professional Competency Program; authorizing certain health occupations boards to adopt regulations allowing applicants renewing licenses to receive continuing education credits for completing certain training; etc.","The bill requires health care professionals in Maryland to complete implicit bias and structural racism training for license renewal, with the goal of reducing racial disparities in healthcare.",True,2026,0,0.0,Maryland Department of Health or relevant health occupation boards,"Health care professionals and patients in Maryland, especially from marginalized communities","The bill incorporates structural racism training into health care licensing requirements, emphasizing a comprehensive approach to cultural competency and anti-racism in healthcare.",7,"The program has potential to reduce health disparities that contribute to child poverty, but its direct impact is moderate.",6
2025 Regular Session,HB0784,Baltimore City - Alcoholic Beverages Licenses - Alterations,Authorizing the Board of License Commissioners for Baltimore City to provide a certain waiver from certain requirements for a restaurant within a certain bounded area in the 46th alcoholic beverages district; expanding the class of license to which a certain requirement for a memorandum of understanding applies to include any alcoholic beverages license in Baltimore City; providing an exception to a certain prohibition against the Board allowing a certain license transfer under certain circumstances; etc.,"The bill makes various changes to alcohol licensing laws in Baltimore City, including allowing waivers, expanding license types, requiring memorandums of understanding with community associations, and extending license transfer deadlines.",False,2025,2030,0.0,Baltimore City Board of License Commissioners,"Alcohol licensees, community associations, residents of Baltimore City","The bill introduces extended license transfer deadlines and requires memorandums of understanding, which are somewhat innovative approaches to licensing and community engagement.",5,The bill does not directly target child poverty but may have indirect effects through community engagement and local economic activity.,3
2025 Regular Session,HB0785,Common Ownership Communities and Zoning Authorities - Operation of Family Child Care Homes - Limitations,Prohibiting a provision in certain documents of certain cooperative housing corporations from prohibiting or restricting the establishment or operation of certain family child care homes; prohibiting a provision in certain documents of certain cooperative housing corporations from limiting the number of children for which certain family child care homes provide family child care below the number authorized by the State Department of Education; etc.,"This bill prohibits certain restrictions and limitations on the operation of family child care homes within common ownership communities, condominiums, and other residential associations in Maryland. It ensures that such communities cannot restrict the number of children in these homes or prohibit their operation through governing documents.",True,2025,2030,0.0,Maryland Department of Education and local zoning authorities,"Families, child care providers, residents of common ownership communities, and local governments","The bill employs legal protections to ensure the operation of family child care homes is not restricted by community governing documents, promoting access to child care within residential communities.",6,The bill has a moderate potential to reduce child poverty by increasing access to affordable child care.,6
2025 Regular Session,HB0786,Appellate Court of Maryland - Sessions at Educational Institutions,"Authorizing the Appellate Court of Maryland, in conjunction with the administrations of secondary and postsecondary educational institutions in the State, to hold sessions at certain secondary and postsecondary educational institutions in the State.","This bill authorizes the Appellate Court of Maryland to hold sessions at secondary and postsecondary educational institutions in the state, in addition to its usual location in Annapolis.",True,2025,2025,0.0,Appellate Court of Maryland,"Students and educational institutions in Maryland, legal community, general public","The bill introduces a new approach by allowing the appellate court to hold sessions at various educational institutions, potentially increasing accessibility and engagement.",7,"The program has the potential to increase access to justice and legal education, which could indirectly benefit children in poverty.",6
2025 Regular Session,HB0787,Courts - State Reporter - Publication of Cases,Repealing a requirement that the State Reporter secure copyright for the State of published reports of opinions of the Supreme Court of Maryland and the Appellate Court of Maryland.,"The bill repeals the requirement that the Maryland State Reporter secure copyright for published reports of opinions of the Supreme Court and the Appellate Court of Maryland, and makes related amendments to the publication process of case reports.",False,2025,2025,0.0,Supreme Court of Maryland,"Legal professionals, courts, and the public interested in Maryland case law","The bill simplifies the publication process of court opinions by removing the copyright requirement, potentially streamlining access and publication procedures.",3,The bill does not directly impact child poverty.,1
2025 Regular Session,HB0788,Judiciary Department - Commission on Judicial Disabilities - Temporary Appointment,"Allowing the chair of the Commission on Judicial Disabilities to appoint a former member to temporarily fill a certain vacancy on the Commission; allowing the Governor, upon certain request of the chair, to appoint a temporary substitute member or extend the term of an existing member of the Commission; and requiring that any temporary substitute is subject to the same qualifications applicable to the member the substitute is replacing and if the member is a judge or an attorney, must be a member in good standing of the Maryland bar.","This bill proposes a constitutional amendment to allow the chair of the Commission on Judicial Disabilities to appoint a temporary member from a former member or request the Governor to appoint or extend the term of a current member, to fill vacancies on the Commission.",True,2026,0,0.0,Maryland Judicial Conference and the Governor of Maryland,"Judges, judicial officials, and the public involved in the Maryland judicial system","The bill introduces a new approach for temporarily filling vacancies on the Commission on Judicial Disabilities through appointments by the chair or the Governor, which is a novel procedural change.",6,"The bill has limited direct impact on child poverty, as it mainly concerns judicial appointment procedures.",2
2025 Regular Session,HB0790,Property Tax - Payment Plans - Notice to Taxpayers,Requiring the State Tax Sale Ombudsman to include certain information concerning a certain State installment payment program for property taxes on the Ombudsman's website; requiring the Ombudsman to contract with a vendor to operate an installment payment program for payment of taxes in which any homeowner may enroll; requiring a collector of taxes to include certain information concerning a certain State or local installment payment program for property taxes in a separate insert included with each property tax bill; etc.,"The bill requires the Maryland Department and local tax collectors to provide information about installment payment programs for property taxes to taxpayers. This includes adding notices to property tax bills, websites, and notices sent before tax sales, to inform homeowners about options to pay taxes in installments and how to enroll.",False,2027,0,0.0,Maryland Department of Taxation and local tax collectors,Homeowners with delinquent or overdue property taxes in Maryland,"The bill employs a comprehensive communication approach, including notices on bills, websites, and mailed notices, to inform homeowners about installment payment options, which is a proactive and integrated approach to tax collection and homeowner assistance.",6,"The program has moderate potential to impact child poverty by helping homeowners retain their homes and avoid foreclosure, thereby providing stability for families.",5
2025 Regular Session,HB0791,Somerset County - Property Tax - Emergency Services Tax,Authorizing the County Commissioners of Somerset County to impose an emergency services tax on all property subject to the county property tax to pay costs of emergency services; and prohibiting the county commissioners from initially imposing or subsequently increasing an emergency services tax until after a public hearing is held.,"The bill authorizes Somerset County to impose an annual emergency services property tax to fund fire, rescue, and emergency medical services. It requires public hearings before imposing or increasing the tax and details collection and enforcement procedures.",True,2025,0,0.0,Somerset County Commissioners,Property owners and residents of Somerset County who benefit from emergency services,The bill employs a traditional approach of funding emergency services through property taxes with added procedural requirements for public hearings and transparency.,3,"The program has limited direct impact on child poverty, primarily providing funding for emergency services that benefit all residents.",2
2025 Regular Session,HB0793,University System of Maryland - Academic Facilities Bonding Authority,"Approving certain projects for the acquisition, development, and improvement of certain academic facilities for the University System of Maryland; authorizing the issuance of bonds by the University System of Maryland in a total principal amount of $25,000,000 for financing the projects; and providing that the bonds issued under the authority of the Act are not a debt or obligation of the State or any of its subdivisions.","The bill authorizes the University System of Maryland to issue bonds totaling $30,000,000 to finance projects for academic facilities, including new construction and renewal of existing facilities, without creating debt for the State.",False,2025,2025,30000000.0,University System of Maryland,"Students, faculty, and staff of the University System of Maryland","The bill employs a bonding approach to finance academic facilities, which is a common but effective method for funding large infrastructure projects.",4,The program has limited direct impact on child poverty but may indirectly benefit students and communities through improved educational facilities.,3
